,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,VPN_Basica,VPN_incremental,VPN_Total,capex_T,capex_B,capex_I,opex_B,opex_T,opex_I,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_B,LE_year_T,LE_year_I,lc_B,dc_B,lc_T,dc_T,lc_I,dc_I,EFI_Total,payout_T,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b,fixed_costs,Gross_fluid,productor_well,ingreso,costo_variable,MCM
542,542,NW12NA,CARICARE,con_socio,70,pesimista,0.1,0,4210.793,4210.793,7696.4028,0,7696.4028,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,23.934,2.6623,23.9362,1.096316472,4,388.7308701,3942.025553,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
543,543,NW12NA,CARICARE,con_socio,80,pesimista,0.1,0,5580.5477,5580.5477,7696.4028,0,7696.4028,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,23.934,2.6623,23.9362,1.455758555,4,388.7308701,3942.025553,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
544,544,NW12NA,CARICARE,con_socio,90,pesimista,0.1,0,6646.3686,6646.3686,7696.4028,0,7696.4028,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,23.934,2.6623,23.9362,1.815200637,4,388.7308701,3942.025553,509.1987095,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
545,545,NW12NA,CARICARE,con_socio,50,pesimista,0.2,0,1909.2864,1909.2864,6841.247,0,6841.247,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,21.2747,2.6623,21.2766,0.549611346,7,388.7308701,3504.022713,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
546,546,NW12NA,CARICARE,con_socio,60,pesimista,0.2,0,3279.0411,3279.0411,6841.247,0,6841.247,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,21.2747,2.6623,21.2766,0.953983689,4,388.7308701,3504.022713,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
547,547,NW12NA,CARICARE,con_socio,70,pesimista,0.2,0,4648.7958,4648.7958,6841.247,0,6841.247,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,21.2747,2.6623,21.2766,1.358356032,4,388.7308701,3504.022713,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
548,548,NW12NA,CARICARE,con_socio,80,pesimista,0.2,0,5906.1806,5906.1806,6841.247,0,6841.247,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,21.2747,2.6623,21.2766,1.762728374,4,388.7308701,3504.022713,270.4596164,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
549,549,NW12NA,CARICARE,con_socio,90,pesimista,0.2,0,6899.5601,6899.5601,6841.247,0,6841.247,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,21.2747,2.6623,21.2766,2.167100717,4,388.7308701,3504.022713,694.010002,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
550,550,NW12NA,CARICARE,con_socio,50,probable,-0.2,0,-971.3456,-971.3456,12465.3873,0,12465.3873,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.7644,2.6623,38.768,0,50,388.7308701,6384.654766,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
551,551,NW12NA,CARICARE,con_socio,60,probable,-0.2,0,398.4091,398.4091,12465.3873,0,12465.3873,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.7644,2.6623,38.768,0.072384252,8,388.7308701,6384.654766,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
552,552,NW12NA,CARICARE,con_socio,70,probable,-0.2,0,1768.1638,1768.1638,12465.3873,0,12465.3873,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.7644,2.6623,38.768,0.294311659,7,388.7308701,6384.654766,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
553,553,NW12NA,CARICARE,con_socio,80,probable,-0.2,0,3137.9185,3137.9185,12465.3873,0,12465.3873,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.7644,2.6623,38.768,0.516239065,7,388.7308701,6384.654766,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
554,554,NW12NA,CARICARE,con_socio,90,probable,-0.2,0,4507.6732,4507.6732,12465.3873,0,12465.3873,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.7644,2.6623,38.768,0.738166472,7,388.7308701,6384.654766,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
555,555,NW12NA,CARICARE,con_socio,50,probable,-0.1,0,-439.291,-439.291,11426.605,0,11426.605,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,35.534,2.6623,35.5373,0,50,388.7308701,5852.600202,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
556,556,NW12NA,CARICARE,con_socio,60,probable,-0.1,0,930.4637,930.4637,11426.605,0,11426.605,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,35.534,2.6623,35.5373,0.16987373,8,388.7308701,5852.600202,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
557,557,NW12NA,CARICARE,con_socio,70,probable,-0.1,0,2300.2184,2300.2184,11426.605,0,11426.605,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,35.534,2.6623,35.5373,0.411976355,7,388.7308701,5852.600202,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
558,558,NW12NA,CARICARE,con_socio,80,probable,-0.1,0,3669.973,3669.973,11426.605,0,11426.605,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,35.534,2.6623,35.5373,0.65407898,7,388.7308701,5852.600202,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
559,559,NW12NA,CARICARE,con_socio,90,probable,-0.1,0,5039.7277,5039.7277,11426.605,0,11426.605,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,35.534,2.6623,35.5373,0.896181606,4,388.7308701,5852.600202,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
560,560,NW12NA,CARICARE,con_socio,50,probable,0,0,92.7635,92.7635,10387.8227,0,10387.8227,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,32.3037,2.6623,32.3066,0.020548215,8,388.7308701,5320.545638,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
561,561,NW12NA,CARICARE,con_socio,60,probable,0,0,1462.5182,1462.5182,10387.8227,0,10387.8227,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,32.3037,2.6623,32.3066,0.286861103,7,388.7308701,5320.545638,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
562,562,NW12NA,CARICARE,con_socio,70,probable,0,0,2832.2729,2832.2729,10387.8227,0,10387.8227,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,32.3037,2.6623,32.3066,0.553173991,7,388.7308701,5320.545638,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
563,563,NW12NA,CARICARE,con_socio,80,probable,0,0,4202.0276,4202.0276,10387.8227,0,10387.8227,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,32.3037,2.6623,32.3066,0.819486878,4,388.7308701,5320.545638,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
564,564,NW12NA,CARICARE,con_socio,90,probable,0,0,5571.7823,5571.7823,10387.8227,0,10387.8227,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,32.3037,2.6623,32.3066,1.085799766,4,388.7308701,5320.545638,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
565,565,NW12NA,CARICARE,con_socio,50,probable,0.1,0,624.8181,624.8181,9349.0404,0,9349.0404,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,29.0733,2.6623,29.076,0.133942461,8,388.7308701,4788.491074,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
566,566,NW12NA,CARICARE,con_socio,60,probable,0.1,0,1994.5728,1994.5728,9349.0404,0,9349.0404,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,29.0733,2.6623,29.076,0.42984567,7,388.7308701,4788.491074,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
567,567,NW12NA,CARICARE,con_socio,70,probable,0.1,0,3364.3275,3364.3275,9349.0404,0,9349.0404,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,29.0733,2.6623,29.076,0.725748878,7,388.7308701,4788.491074,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
568,568,NW12NA,CARICARE,con_socio,80,probable,0.1,0,4734.0822,4734.0822,9349.0404,0,9349.0404,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,29.0733,2.6623,29.076,1.021652087,4,388.7308701,4788.491074,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
569,569,NW12NA,CARICARE,con_socio,90,probable,0.1,0,6103.8369,6103.8369,9349.0404,0,9349.0404,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,29.0733,2.6623,29.076,1.317555296,4,388.7308701,4788.491074,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
570,570,NW12NA,CARICARE,con_socio,50,probable,0.2,0,1156.8726,1156.8726,8310.2582,0,8310.2582,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,25.8429,2.6623,25.8453,0.275685269,7,388.7308701,4256.436511,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
571,571,NW12NA,CARICARE,con_socio,60,probable,0.2,0,2526.6273,2526.6273,8310.2582,0,8310.2582,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,25.8429,2.6623,25.8453,0.608576379,7,388.7308701,4256.436511,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
572,572,NW12NA,CARICARE,con_socio,70,probable,0.2,0,3896.382,3896.382,8310.2582,0,8310.2582,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,25.8429,2.6623,25.8453,0.941467488,4,388.7308701,4256.436511,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
573,573,NW12NA,CARICARE,con_socio,80,probable,0.2,0,5266.1367,5266.1367,8310.2582,0,8310.2582,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,25.8429,2.6623,25.8453,1.274358598,4,388.7308701,4256.436511,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
574,574,NW12NA,CARICARE,con_socio,90,probable,0.2,0,6464.6205,6464.6205,8310.2582,0,8310.2582,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,25.8429,2.6623,25.8453,1.607249708,4,388.7308701,4256.436511,376.5358809,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
575,575,NW12NA,CARICARE,con_socio,50,optimista,-0.2,0,-3043.9808,-3043.9808,16511.9961,0,16511.9961,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,51.3484,2.6623,51.3531,0,50,388.7308701,8457.289946,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
576,576,NW12NA,CARICARE,con_socio,60,optimista,-0.2,0,-1674.2261,-1674.2261,16511.9961,0,16511.9961,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,51.3484,2.6623,51.3531,0,50,388.7308701,8457.289946,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
577,577,NW12NA,CARICARE,con_socio,70,optimista,-0.2,0,-304.4714,-304.4714,16511.9961,0,16511.9961,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,51.3484,2.6623,51.3531,0,50,388.7308701,8457.289946,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
578,578,NW12NA,CARICARE,con_socio,80,optimista,-0.2,0,1065.2833,1065.2833,16511.9961,0,16511.9961,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,51.3484,2.6623,51.3531,0.144653079,8,388.7308701,8457.289946,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
579,579,NW12NA,CARICARE,con_socio,90,optimista,-0.2,0,2435.038,2435.038,16511.9961,0,16511.9961,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,51.3484,2.6623,51.3531,0.312192549,7,388.7308701,8457.289946,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
580,580,NW12NA,CARICARE,con_socio,50,optimista,-0.1,0,-2339.2066,-2339.2066,15135.9964,0,15135.9964,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,47.0694,2.6623,47.0737,0,50,388.7308701,7752.515784,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
581,581,NW12NA,CARICARE,con_socio,60,optimista,-0.1,0,-969.4519,-969.4519,15135.9964,0,15135.9964,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,47.0694,2.6623,47.0737,0,50,388.7308701,7752.515784,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
582,582,NW12NA,CARICARE,con_socio,70,optimista,-0.1,0,400.3028,400.3028,15135.9964,0,15135.9964,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,47.0694,2.6623,47.0737,0.065942119,8,388.7308701,7752.515784,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
583,583,NW12NA,CARICARE,con_socio,80,optimista,-0.1,0,1770.0575,1770.0575,15135.9964,0,15135.9964,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,47.0694,2.6623,47.0737,0.24871245,7,388.7308701,7752.515784,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
584,584,NW12NA,CARICARE,con_socio,90,optimista,-0.1,0,3139.8122,3139.8122,15135.9964,0,15135.9964,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,47.0694,2.6623,47.0737,0.43148278,7,388.7308701,7752.515784,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
585,585,NW12NA,CARICARE,con_socio,50,optimista,0,0,-1634.4325,-1634.4325,13759.9967,0,13759.9967,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,42.7903,2.6623,42.7942,0,50,388.7308701,7047.741621,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
586,586,NW12NA,CARICARE,con_socio,60,optimista,0,0,-264.6778,-264.6778,13759.9967,0,13759.9967,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,42.7903,2.6623,42.7942,0,50,388.7308701,7047.741621,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
587,587,NW12NA,CARICARE,con_socio,70,optimista,0,0,1105.0769,1105.0769,13759.9967,0,13759.9967,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,42.7903,2.6623,42.7942,0.172536331,8,388.7308701,7047.741621,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
588,588,NW12NA,CARICARE,con_socio,80,optimista,0,0,2474.8316,2474.8316,13759.9967,0,13759.9967,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,42.7903,2.6623,42.7942,0.373583694,7,388.7308701,7047.741621,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
589,589,NW12NA,CARICARE,con_socio,90,optimista,0,0,3844.5863,3844.5863,13759.9967,0,13759.9967,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,42.7903,2.6623,42.7942,0.574631058,7,388.7308701,7047.741621,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
590,590,NW12NA,CARICARE,con_socio,50,optimista,0.1,0,-929.6583,-929.6583,12383.997,0,12383.997,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.5113,2.6623,38.5148,0,50,388.7308701,6342.967459,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
591,591,NW12NA,CARICARE,con_socio,60,optimista,0.1,0,440.0964,440.0964,12383.997,0,12383.997,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.5113,2.6623,38.5148,0.079432186,8,388.7308701,6342.967459,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
592,592,NW12NA,CARICARE,con_socio,70,optimista,0.1,0,1809.8511,1809.8511,12383.997,0,12383.997,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.5113,2.6623,38.5148,0.302818145,7,388.7308701,6342.967459,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
593,593,NW12NA,CARICARE,con_socio,80,optimista,0.1,0,3179.6058,3179.6058,12383.997,0,12383.997,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.5113,2.6623,38.5148,0.526204105,7,388.7308701,6342.967459,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
594,594,NW12NA,CARICARE,con_socio,90,optimista,0.1,0,4549.3605,4549.3605,12383.997,0,12383.997,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,38.5113,2.6623,38.5148,0.749590065,7,388.7308701,6342.967459,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
595,595,NW12NA,CARICARE,con_socio,50,optimista,0.2,0,-224.8841,-224.8841,11007.9974,0,11007.9974,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,34.2323,2.6623,34.2354,0,50,388.7308701,5638.193297,16.56419637,5983.694855,165.0906304,0,598.6568,257.373,0,0,0
596,596,NW12NA,CARICARE,con_socio,60,optimista,0.2,0,1144.8706,1144.8706,11007.9974,0,11007.9974,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,34.2323,2.6623,34.2354,0.214361209,7,388.7308701,5638.193297,63.73937164,7400.624728,165.0906304,0,598.6568,257.373,0,0,0
597,597,NW12NA,CARICARE,con_socio,70,optimista,0.2,0,2514.6253,2514.6253,11007.9974,0,11007.9974,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,34.2323,2.6623,34.2354,0.465670413,7,388.7308701,5638.193297,110.9145469,8817.554601,165.0906304,0,598.6568,257.373,0,0,0
598,598,NW12NA,CARICARE,con_socio,80,optimista,0.2,0,3884.38,3884.38,11007.9974,0,11007.9974,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,34.2323,2.6623,34.2354,0.716979618,7,388.7308701,5638.193297,158.0897222,10234.48447,165.0906304,0,598.6568,257.373,0,0,0
599,599,NW12NA,CARICARE,con_socio,90,optimista,0.2,0,5254.1347,5254.1347,11007.9974,0,11007.9974,0,856.0298,856.0298,0,0.192297577,0.192297577,2022,2029,2029,0,0,2.6621,34.2323,2.6623,34.2354,0.968288823,4,388.7308701,5638.193297,205.2648975,11651.41435,165.0906304,0,598.6568,257.373,0,0,0
600,600,NW13NA,CARICARE,sin_socio,50,pesimista,-0.2,0,5897.6308,5897.6308,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.3967,1.6264,16.3928,0.907668069,4,739.1328236,8086.206262,1441.960418,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
601,601,NW13NA,CARICARE,sin_socio,60,pesimista,-0.2,0,8845.7776,8845.7776,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.3967,1.6264,16.3928,1.388483704,4,739.1328236,8086.206262,2381.787995,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
602,602,NW13NA,CARICARE,sin_socio,70,pesimista,-0.2,0,11573.5821,11573.5821,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.3967,1.6264,16.3928,1.86929934,4,739.1328236,8086.206262,3541.957942,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
603,603,NW13NA,CARICARE,sin_socio,80,pesimista,-0.2,0,14301.3865,14301.3865,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.3967,1.6264,16.3928,2.350114975,4,739.1328236,8086.206262,4702.127888,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
604,604,NW13NA,CARICARE,sin_socio,90,pesimista,-0.2,0,17029.191,17029.191,10261.8705,0,10261.8705,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,16.3967,1.6264,16.3928,2.83093061,4,739.1328236,8086.206262,5862.297834,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
605,605,NW13NA,CARICARE,sin_socio,50,pesimista,-0.1,0,6558.3374,6558.3374,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,15.0303,1.6264,15.0267,1.081092439,4,739.1328236,7412.35574,1455.104304,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
606,606,NW13NA,CARICARE,sin_socio,60,pesimista,-0.1,0,9335.5616,9335.5616,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,15.0303,1.6264,15.0267,1.605618586,4,739.1328236,7412.35574,2565.854542,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
607,607,NW13NA,CARICARE,sin_socio,70,pesimista,-0.1,0,12063.3661,12063.3661,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,15.0303,1.6264,15.0267,2.130144734,4,739.1328236,7412.35574,3726.024488,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
608,608,NW13NA,CARICARE,sin_socio,80,pesimista,-0.1,0,14791.1705,14791.1705,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,15.0303,1.6264,15.0267,2.654670882,4,739.1328236,7412.35574,4886.194434,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
609,609,NW13NA,CARICARE,sin_socio,90,pesimista,-0.1,0,17518.975,17518.975,9406.7146,0,9406.7146,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,15.0303,1.6264,15.0267,3.179197029,4,739.1328236,7412.35574,6046.36438,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
610,610,NW13NA,CARICARE,sin_socio,50,pesimista,0,0,7097.5411,7097.5411,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.6639,1.6264,13.6606,1.289201683,4,739.1328236,6738.505218,1589.751142,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
611,611,NW13NA,CARICARE,sin_socio,60,pesimista,0,0,9825.3456,9825.3456,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.6639,1.6264,13.6606,1.866180445,4,739.1328236,6738.505218,2749.921089,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
612,612,NW13NA,CARICARE,sin_socio,70,pesimista,0,0,12553.15,12553.15,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.6639,1.6264,13.6606,2.443159207,4,739.1328236,6738.505218,3910.091035,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
613,613,NW13NA,CARICARE,sin_socio,80,pesimista,0,0,15280.9545,15280.9545,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.6639,1.6264,13.6606,3.02013797,4,739.1328236,6738.505218,5070.260981,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
614,614,NW13NA,CARICARE,sin_socio,90,pesimista,0,0,18008.7589,18008.7589,8551.5587,0,8551.5587,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,13.6639,1.6264,13.6606,3.597116732,4,739.1328236,6738.505218,6230.430927,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
615,615,NW13NA,CARICARE,sin_socio,50,pesimista,0.1,0,7587.3251,7587.3251,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,12.2975,1.6264,12.2946,1.543557425,4,739.1328236,6064.654696,1773.817689,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
616,616,NW13NA,CARICARE,sin_socio,60,pesimista,0.1,0,10315.1296,10315.1296,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,12.2975,1.6264,12.2946,2.184644939,4,739.1328236,6064.654696,2933.987635,20306.89029,253.9855853,0,674.9418,343.164,0,0,0
617,617,NW13NA,CARICARE,sin_socio,70,pesimista,0.1,0,13042.934,13042.934,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,12.2975,1.6264,12.2946,2.825732453,4,739.1328236,6064.654696,4094.157581,24194.86469,253.9855853,0,674.9418,343.164,0,0,0
618,618,NW13NA,CARICARE,sin_socio,80,pesimista,0.1,0,15770.7385,15770.7385,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,12.2975,1.6264,12.2946,3.466819966,4,739.1328236,6064.654696,5254.327527,28082.8391,253.9855853,0,674.9418,343.164,0,0,0
619,619,NW13NA,CARICARE,sin_socio,90,pesimista,0.1,0,18498.5429,18498.5429,7696.4028,0,7696.4028,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,12.2975,1.6264,12.2946,4.10790748,4,739.1328236,6064.654696,6414.497474,31970.8135,253.9855853,0,674.9418,343.164,0,0,0
620,620,NW13NA,CARICARE,sin_socio,50,pesimista,0.2,0,8077.1091,8077.1091,6841.247,0,6841.247,0,1018.1058,1018.1058,0,0.500680127,0.500680127,2022,2029,2029,0,0,1.6268,10.9311,1.6264,10.9285,1.861502104,4,739.1328236,5390.804174,1957.884235,16418.91589,253.9855853,0,674.9418,343.164,0,0,0
