,ID,well,formacion,E_Brent,D_Dec,year,FC_T
438,438,CR09,K2A_MIDDLE,80,sin_fijo,0,"[('527.117'), ('208.918'), ('6.5443'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
439,439,CR09,K2A_MIDDLE,90,sin_fijo,0,"[('651.0863'), ('287.8549'), ('56.9446'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
440,440,CR09,K2A_MIDDLE,100,sin_fijo,0,"[('775.0555'), ('366.7918'), ('107.345'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
441,441,CR11,K2A_RESERVOIR_MIDDLE,40,Perfil,0,"[('281.4851'), ('222.311'), ('172.8919'), ('127.143'), ('73.4317'), ('44.1481'), ('25.4714'), ('3.1158'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
442,442,CR11,K2A_RESERVOIR_MIDDLE,50,Perfil,0,"[('468.1688'), ('391.5841'), ('328.5326'), ('270.5484'), ('206.6684'), ('168.4786'), ('142.2213'), ('112.4722'), ('82.8714'), ('55.3852'), ('40.7085'), ('20.7829'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
443,443,CR11,K2A_RESERVOIR_MIDDLE,60,Perfil,0,"[('654.8525'), ('560.8573'), ('484.1732'), ('413.9538'), ('339.9051'), ('292.8091'), ('258.9712'), ('221.8286'), ('185.8426'), ('152.5561'), ('132.8328'), ('107.7951'), ('71.0059'), ('41.4902'), ('22.7295'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
444,444,CR11,K2A_RESERVOIR_MIDDLE,70,Perfil,0,"[('841.5361'), ('730.1305'), ('639.8139'), ('557.3592'), ('473.1419'), ('417.1395'), ('375.7211'), ('331.1849'), ('288.8138'), ('249.7269'), ('224.9571'), ('194.8072'), ('153.5408'), ('119.8866'), ('97.493'), ('66.1793'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
445,445,CR11,K2A_RESERVOIR_MIDDLE,80,Perfil,0,"[('1028.2198'), ('899.4036'), ('795.4545'), ('700.7646'), ('606.3786'), ('541.47'), ('492.471'), ('440.5413'), ('391.7849'), ('346.8978'), ('317.0814'), ('281.8194'), ('236.0756'), ('198.283'), ('172.2566'), ('137.1705'), ('52.2273'), ('30.4631'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
446,446,CR11,K2A_RESERVOIR_MIDDLE,90,Perfil,0,"[('1214.9035'), ('1068.6768'), ('951.0952'), ('844.17'), ('739.6153'), ('665.8005'), ('609.2208'), ('549.8977'), ('494.7561'), ('444.0686'), ('409.2058'), ('368.8315'), ('318.6105'), ('276.6794'), ('247.0201'), ('208.1618'), ('119.8934'), ('95.0233'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
447,447,CR11,K2A_RESERVOIR_MIDDLE,100,Perfil,0,"[('1401.5871'), ('1237.95'), ('1106.7358'), ('987.5754'), ('872.852'), ('790.131'), ('725.9707'), ('659.2541'), ('597.7273'), ('541.2395'), ('501.3301'), ('455.8437'), ('401.1453'), ('355.0759'), ('321.7836'), ('279.153'), ('187.5595'), ('159.5835'), ('1.3722'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
448,448,CR11,K2A_RESERVOIR_MIDDLE,40,n_well,0,"[('262.7377'), ('204.3845'), ('126.9529'), ('77.6535'), ('13.3265'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
449,449,CR11,K2A_RESERVOIR_MIDDLE,50,n_well,0,"[('449.4214'), ('373.6577'), ('282.5936'), ('221.0589'), ('146.5632'), ('64.9842'), ('44.4339'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
450,450,CR11,K2A_RESERVOIR_MIDDLE,60,n_well,0,"[('636.105'), ('542.9309'), ('438.2343'), ('364.4643'), ('279.7999'), ('189.3146'), ('161.1838'), ('88.6724'), ('63.9773'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
451,451,CR11,K2A_RESERVOIR_MIDDLE,70,n_well,0,"[('822.7887'), ('712.2041'), ('593.8749'), ('507.8697'), ('413.0366'), ('313.6451'), ('277.9337'), ('198.0288'), ('166.9485'), ('82.3321'), ('65.5285'), ('36.0398'), ('9.5817'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
452,452,CR11,K2A_RESERVOIR_MIDDLE,80,n_well,0,"[('1009.4724'), ('881.4772'), ('749.5156'), ('651.2751'), ('546.2734'), ('437.9756'), ('394.6836'), ('307.3852'), ('269.9196'), ('179.5029'), ('157.6528'), ('123.0519'), ('92.1166'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
453,453,CR11,K2A_RESERVOIR_MIDDLE,90,n_well,0,"[('1196.1561'), ('1050.7504'), ('905.1562'), ('794.6805'), ('679.5101'), ('562.3061'), ('511.4335'), ('416.7415'), ('372.8908'), ('276.6738'), ('249.7771'), ('210.0641'), ('174.6514'), ('70.8389'), ('41.1833'), ('22.2952'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
454,454,CR11,K2A_RESERVOIR_MIDDLE,100,n_well,0,"[('1382.8397'), ('1220.0236'), ('1060.7969'), ('938.0859'), ('812.7468'), ('686.6366'), ('628.1833'), ('526.0979'), ('475.862'), ('373.8447'), ('341.9014'), ('297.0762'), ('257.1863'), ('149.2354'), ('115.9468'), ('93.2864'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
455,455,CR11,K2A_RESERVOIR_MIDDLE,40,sin_fijo,0,"[('363.0252'), ('309.6446'), ('267.4945'), ('230.3341'), ('199.1569'), ('171.8504'), ('148.2555'), ('125.9397'), ('106.3627'), ('88.579'), ('72.7535'), ('57.4324'), ('43.705'), ('31.0165'), ('19.5253'), ('8.3123'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
456,456,CR11,K2A_RESERVOIR_MIDDLE,50,sin_fijo,0,"[('549.7089'), ('478.9178'), ('423.1352'), ('373.7395'), ('332.3936'), ('296.1808'), ('265.0053'), ('235.2961'), ('209.3339'), ('185.7498'), ('164.8778'), ('144.4445'), ('126.2398'), ('109.413'), ('94.2889'), ('79.3035'), ('65.7836'), ('53.1549'), ('41.6702'), ('30.2495'), ('19.8373'), ('10.0432'), ('1.0352'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
457,457,CR11,K2A_RESERVOIR_MIDDLE,60,sin_fijo,0,"[('736.3926'), ('648.191'), ('578.7759'), ('517.1449'), ('465.6303'), ('420.5113'), ('381.7552'), ('344.6525'), ('312.305'), ('282.9207'), ('257.0021'), ('231.4567'), ('208.7747'), ('187.8094'), ('169.0524'), ('150.2948'), ('133.4497'), ('117.7151'), ('103.4926'), ('89.1763'), ('76.2033'), ('64.0005'), ('52.8638'), ('41.6499'), ('31.401'), ('21.7067'), ('12.7856'), ('3.8316'), ('0'), ('0'), ('0'), ('0'), ('0')]"
458,458,CR11,K2A_RESERVOIR_MIDDLE,70,sin_fijo,0,"[('923.0763'), ('817.4642'), ('734.4165'), ('660.5503'), ('598.867'), ('544.8418'), ('498.5051'), ('454.0089'), ('415.2762'), ('380.0916'), ('349.1264'), ('318.4689'), ('291.3095'), ('266.2058'), ('243.8159'), ('221.286'), ('201.1159'), ('182.2753'), ('165.315'), ('148.1031'), ('132.5694'), ('117.9577'), ('104.6923'), ('91.1952'), ('78.9232'), ('67.3154'), ('56.703'), ('45.9119'), ('36.0317'), ('26.6483'), ('17.9964'), ('9.2443'), ('1.1668')]"
459,459,CR11,K2A_RESERVOIR_MIDDLE,80,sin_fijo,0,"[('1109.7599'), ('986.7373'), ('890.0572'), ('803.9557'), ('732.1037'), ('669.1723'), ('615.255'), ('563.3653'), ('518.2474'), ('477.2624'), ('441.2507'), ('405.481'), ('373.8444'), ('344.6023'), ('318.5795'), ('292.2773'), ('268.782'), ('246.8355'), ('227.1374'), ('207.0299'), ('188.9354'), ('171.915'), ('156.5209'), ('140.7406'), ('126.4455'), ('112.9241'), ('100.6203'), ('87.9921'), ('76.4832'), ('65.5529'), ('55.5329'), ('45.2798'), ('35.8706')]"
460,460,CR11,K2A_RESERVOIR_MIDDLE,90,sin_fijo,0,"[('1296.4436'), ('1156.0105'), ('1045.6978'), ('947.3611'), ('865.3404'), ('793.5028'), ('732.0049'), ('672.7216'), ('621.2185'), ('574.4333'), ('533.3751'), ('492.4932'), ('456.3792'), ('422.9987'), ('393.343'), ('363.2686'), ('336.4481'), ('311.3957'), ('288.9599'), ('265.9567'), ('245.3014'), ('225.8722'), ('208.3495'), ('190.286'), ('173.9678'), ('158.5328'), ('144.5377'), ('130.0724'), ('116.9347'), ('104.4575'), ('93.0693'), ('81.3153'), ('70.5745')]"
461,461,CR11,K2A_RESERVOIR_MIDDLE,100,sin_fijo,0,"[('1483.1273'), ('1325.2837'), ('1201.3385'), ('1090.7665'), ('998.5771'), ('917.8332'), ('848.7548'), ('782.078'), ('724.1897'), ('671.6042'), ('625.4994'), ('579.5053'), ('538.9141'), ('501.3951'), ('468.1066'), ('434.2598'), ('404.1143'), ('375.9559'), ('350.7823'), ('324.8835'), ('301.6674'), ('279.8294'), ('260.178'), ('239.8313'), ('221.4901'), ('204.1415'), ('188.455'), ('172.1526'), ('157.3862'), ('143.3621'), ('130.6058'), ('117.3508'), ('105.2784')]"
462,462,CR15,K2A_RESERV,40,Perfil,0,"[('387.5635'), ('218.5334'), ('77.5401'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
463,463,CR15,K2A_RESERV,50,Perfil,0,"[('663.1498'), ('442.3748'), ('259.8493'), ('104.2619'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
464,464,CR15,K2A_RESERV,60,Perfil,0,"[('938.7361'), ('666.2161'), ('442.1585'), ('251.9346'), ('71.0867'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
465,465,CR15,K2A_RESERV,70,Perfil,0,"[('1214.3224'), ('890.0575'), ('624.4676'), ('399.6073'), ('191.0306'), ('50.8717'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
466,466,CR15,K2A_RESERV,80,Perfil,0,"[('1489.9087'), ('1113.8989'), ('806.7768'), ('547.28'), ('310.9745'), ('148.2939'), ('28.746'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
467,467,CR15,K2A_RESERV,90,Perfil,0,"[('1765.495'), ('1337.7402'), ('989.086'), ('694.9528'), ('430.9183'), ('245.716'), ('108.0918'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
468,468,CR15,K2A_RESERV,100,Perfil,0,"[('2041.0813'), ('1561.5816'), ('1171.3952'), ('842.6255'), ('550.8622'), ('343.1382'), ('187.4377'), ('51.3272'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
469,469,CR15,K2A_RESERV,40,n_well,0,"[('433.3687'), ('269.7461'), ('106.4949'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
470,470,CR15,K2A_RESERV,50,n_well,0,"[('708.955'), ('493.5875'), ('288.8041'), ('136.4653'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
471,471,CR15,K2A_RESERV,60,n_well,0,"[('984.5413'), ('717.4289'), ('471.1132'), ('284.1381'), ('110.5139'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
472,472,CR15,K2A_RESERV,70,n_well,0,"[('1260.1276'), ('941.2703'), ('653.4224'), ('431.8108'), ('230.4578'), ('48.4749'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
473,473,CR15,K2A_RESERV,80,n_well,0,"[('1535.7139'), ('1165.1116'), ('835.7316'), ('579.4835'), ('350.4017'), ('145.8971'), ('28.1627'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
474,474,CR15,K2A_RESERV,90,n_well,0,"[('1811.3002'), ('1388.953'), ('1018.0408'), ('727.1562'), ('470.3455'), ('243.3193'), ('107.5085'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
475,475,CR15,K2A_RESERV,100,n_well,0,"[('2086.8865'), ('1612.7944'), ('1200.35'), ('874.829'), ('590.2894'), ('340.7414'), ('186.8543'), ('15.4066'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
476,476,CR15,K2A_RESERV,40,sin_fijo,0,"[('533.6562'), ('375.0062'), ('247.0365'), ('141.4732'), ('56.4565'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
477,477,CR15,K2A_RESERV,50,sin_fijo,0,"[('809.2425'), ('598.8476'), ('429.3457'), ('289.1459'), ('176.4004'), ('84.8272'), ('10.6966'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
478,478,CR15,K2A_RESERV,60,sin_fijo,0,"[('1084.8288'), ('822.689'), ('611.6548'), ('436.8186'), ('296.3442'), ('182.2494'), ('90.0424'), ('14.3039'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
479,479,CR15,K2A_RESERV,70,sin_fijo,0,"[('1360.4151'), ('1046.5303'), ('793.964'), ('584.4913'), ('416.2881'), ('279.6716'), ('169.3883'), ('78.5746'), ('5.3714'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
480,480,CR15,K2A_RESERV,80,sin_fijo,0,"[('1636.0014'), ('1270.3717'), ('976.2732'), ('732.1641'), ('536.232'), ('377.0938'), ('248.7341'), ('142.8453'), ('57.5744'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
481,481,CR15,K2A_RESERV,90,sin_fijo,0,"[('1911.5877'), ('1494.2131'), ('1158.5824'), ('879.8368'), ('656.1759'), ('474.5159'), ('328.0799'), ('207.116'), ('109.7773'), ('30.7143'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
482,482,CR15,K2A_RESERV,100,sin_fijo,0,"[('2187.174'), ('1718.0545'), ('1340.8916'), ('1027.5095'), ('776.1197'), ('571.9381'), ('407.4257'), ('271.3867'), ('161.9802'), ('73.1152'), ('1.158'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
483,483,CR17,K2A_RESERVOIR_MIDDLE,40,Perfil,0,"[('-63.9099'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
484,484,CR17,K2A_RESERVOIR_MIDDLE,50,Perfil,0,"[('44.1213'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
485,485,CR17,K2A_RESERVOIR_MIDDLE,60,Perfil,0,"[('132.9794'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
486,486,CR17,K2A_RESERVOIR_MIDDLE,70,Perfil,0,"[('221.8376'), ('52.7845'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
487,487,CR17,K2A_RESERVOIR_MIDDLE,80,Perfil,0,"[('310.6957'), ('114.8481'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
488,488,CR17,K2A_RESERVOIR_MIDDLE,90,Perfil,0,"[('399.5539'), ('176.9118'), ('20.5448'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
489,489,CR17,K2A_RESERVOIR_MIDDLE,100,Perfil,0,"[('488.4121'), ('238.9755'), ('64.2856'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
490,490,CR17,K2A_RESERVOIR_MIDDLE,40,n_well,0,"[('-76.1312'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
491,491,CR17,K2A_RESERVOIR_MIDDLE,50,n_well,0,"[('35.5664'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
492,492,CR17,K2A_RESERVOIR_MIDDLE,60,n_well,0,"[('124.4245'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
493,493,CR17,K2A_RESERVOIR_MIDDLE,70,n_well,0,"[('213.2827'), ('45.7748'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
494,494,CR17,K2A_RESERVOIR_MIDDLE,80,n_well,0,"[('302.1409'), ('107.8384'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
495,495,CR17,K2A_RESERVOIR_MIDDLE,90,n_well,0,"[('390.999'), ('169.9021'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
496,496,CR17,K2A_RESERVOIR_MIDDLE,100,n_well,0,"[('479.8572'), ('231.9658'), ('30.1719'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
497,497,CR17,K2A_RESERVOIR_MIDDLE,40,sin_fijo,0,"[('46.9957'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
498,498,CR17,K2A_RESERVOIR_MIDDLE,50,sin_fijo,0,"[('135.8539'), ('26.9075'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0'), ('0')]"
